Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
11,"D Lin, Y Li, Y Cheng, S Prasad, A Guo, ...","Multi-range view aggregation network with vision transformer feature fusion for 3D object retrieval",2023,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10049659/","https://scholar.google.com/scholar?cites=9969103395606000059&as_sdt=2005&sciodt=2007&hl=en",23,"2025-12-30 10:15:01","","","","",,,,,11,5.50,2,6,2,"View-based methods have achieved state-of-the-art performance in 3D object retrieval. However, view-based methods still encounter two major challenges. The first is how to …","https://ieeexplore.ieee.org/iel7/6046/4456689/10049659.pdf","https://scholar.google.com/scholar?q=related:u3E8QLheWYoJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
11,"S Prasad, T Chai","Palmprint for individual's personality behavior analysis",2022,"The Computer Journal","academic.oup.com","https://academic.oup.com/comjnl/article-abstract/65/2/355/5860494","https://scholar.google.com/scholar?cites=13742105620769731217&as_sdt=2005&sciodt=2007&hl=en",37,"2025-12-30 10:15:01","","","","",,,,,11,3.67,6,2,3,"Palmprint is an important key player in biometric family and also informs some extra basic personality details of an individual. In this paper, we utilize these extra information and …","","https://scholar.google.com/scholar?q=related:kfLg10DEtb4J:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
11,"S Prasad, SK Peddoju, D Ghosh","Mobile augmented reality based interactive teaching &learning system with low computation approach",2013,"2013 IEEE Symposium on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6611669/","https://scholar.google.com/scholar?cites=10420122049131738913&as_sdt=2005&sciodt=2007&hl=en",52,"2025-12-30 10:15:01","","","","",,,,,11,0.92,4,3,12,"This paper presents a fast and efficient hand gesture based mobile augmented reality (MAR) system for interactive classroom. It provides a complex visual augmented layer over static …","https://ieeexplore.ieee.org/iel7/6596010/6611654/06611669.pdf","https://scholar.google.com/scholar?q=related:IXe2psu1m5AJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
11,"GK Verma, S Prasad, G Bakul","Robust face recognition using curvelet transform",2011,"… of the 2011 International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1947940.1947991","https://scholar.google.com/scholar?cites=8418706808078736044&as_sdt=2005&sciodt=2007&hl=en",55,"2025-12-30 10:15:01","","10.1145/1947940.1947991","","",,,,,11,0.79,4,3,14,"In this paper, we perform the face recognition using curvelet transform. In literature, multi resolution analyses of image through wavelet and Gabor transform have been quite …","https://dl.acm.org/doi/pdf/10.1145/1947940.1947991","https://scholar.google.com/scholar?q=related:rBqy2zxB1XQJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
13,"Y Zhong, J Li, T Chai, S Prasad, Z Zhang","Different dimension issues in deep feature space for finger-vein recognition",2021,"Chinese conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-86608-2_33","https://scholar.google.com/scholar?cites=8862919698210507152&as_sdt=2005&sciodt=2007&hl=en",30,"2025-12-30 10:15:01","","10.1007/978-3-030-86608-2_33","","",,,,,13,3.25,3,5,4,"Hand-crafted approaches were the dominating solutions and recently, more convolutional neural network (CNN)-based methods have been proposed for finger-vein recognition …","","https://scholar.google.com/scholar?q=related:kEmm_IFq_3oJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
13,"S Prasad, SK Peddoju, D Ghosh","Unsupervised resolution independent based natural plant leaf disease segmentation approach for mobile devices",2013,"… of the 5th IBM Collaborative Academia …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2528228.2528240","https://scholar.google.com/scholar?cites=3133023332614675251&as_sdt=2005&sciodt=2007&hl=en",47,"2025-12-30 10:15:01","","10.1145/2528228.2528240","","",,,,,13,1.08,4,3,12,"This paper presents a novel efficient and robust mobile vision system for unsupervised leaf image segmentation in mobile devices which uses a L* a* b* color texture features. In this …","https://dl.acm.org/doi/pdf/10.1145/2528228.2528240","https://scholar.google.com/scholar?q=related:MxuCHR-8eisJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
14,"S Prasad, P Kumar, A Jain","Detection of disease using block-based unsupervised natural plant leaf color image segmentation",2011,"International conference on swarm …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-27172-4_49","https://scholar.google.com/scholar?cites=14900143984247144078&as_sdt=2005&sciodt=2007&hl=en",42,"2025-12-30 10:15:01","","10.1007/978-3-642-27172-4_49","","",,,,,14,1.00,5,3,14,"A novel unsupervised color image segmentation method is proposed in this paper. First, the image is converted to HSI color model and then it is divided into 5x5 grid matrix resulting into …","","https://scholar.google.com/scholar?q=related:jn45YwLyx84J:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
14,"KV Ramesh, SP Tewari","An Inscription of Pratihara Vatsaraja, Saka 717",1980,"","","","https://scholar.google.com/scholar?cites=3577244249260679387&as_sdt=2005&sciodt=2007&hl=en",118,"2025-12-30 10:15:01","CITATION","","","",,,,,14,0.31,7,2,45,"","","https://scholar.google.com/scholar?q=related:2-D9D7HspDEJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
16,"A Abraham, Y Zhang, S Prasad","Real-time prediction of multi-class lane-changing intentions based on highway vehicle trajectories",2021,"2021 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9564738/","https://scholar.google.com/scholar?cites=7240255995330832078&as_sdt=2005&sciodt=2007&hl=en",24,"2025-12-30 10:15:01","","","","",,,,,16,4.00,5,3,4,"For fully automated driving in the real-world, safety, comfort, and reliability are the key essentials during operation. However, in the automotive industry, it is critical to identify the …","https://oar.a-star.edu.sg/storage/1/1wzm5dokp5/real-time-prediction-of-multi-class-lane-changing-intentions-based-on-highway-vehicle-trajectories.pdf","https://scholar.google.com/scholar?q=related:ziaWnHeOemQJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
16,"S Prasad, GK Verma, BK Singh, ...","Basic handwritten character recognition from multi-lingual image dataset using multi-resolution and multi-directional transform",2012,"International Journal of …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S0219691312500464","https://scholar.google.com/scholar?cites=11247690389644182467&as_sdt=2005&sciodt=2007&hl=en",43,"2025-12-30 10:15:01","","10.1142/S0219691312500464","","",,,,,16,1.23,4,4,13,"This paper, proposes a novel approach for feature extraction based on the segmentation and morphological alteration of handwritten multi-lingual characters. We explored multi …","https://www.researchgate.net/profile/Gyanendra-Verma/publication/265765231_Basic_handwritten_character_recognition_from_multi-lingual_image_dataset_using_multi-resolution_and_multi-directional_transform/links/56893da908ae051f9af74f25/Basic-handwritten-character-recognition-from-multi-lingual-image-dataset-using-multi-resolution-and-multi-directional-transform.pdf","https://scholar.google.com/scholar?q=related:wwNRCtHSF5wJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
17,"A Abraham, SC Nagavarapu, S Prasad, ...","Recent trends in autonomous vehicle validation ensuring road safety with emphasis on learning algorithms",2022,"… , Robotics and Vision …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10004304/","https://scholar.google.com/scholar?cites=12244576109324301894&as_sdt=2005&sciodt=2007&hl=en",19,"2025-12-30 10:15:01","","","","",,,,,17,5.67,4,4,3,"Recently, autonomous vehicles (AVs) have received a lot of attention from the automotive industry as well as the AV research community across the globe. To increase the safety of …","https://ieeexplore.ieee.org/iel7/10004205/10004219/10004304.pdf","https://scholar.google.com/scholar?q=related:RnaCzRh57akJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
17,"S Prasad, P Kumar, KP Sinha","Grayscale to color map transformation for efficient image analysis on low processing devices",2015,"Advances in Intelligent Informatics","Springer","https://link.springer.com/content/pdf/10.1007/978-3-319-11218-3_2?pdf=chapter%20toc","https://scholar.google.com/scholar?cites=16173700415980769761&as_sdt=2005&sciodt=2007&hl=en",39,"2025-12-30 10:15:01","","10.1007/978-3-319-11218-3_2","","",,,,,17,1.70,6,3,10,"This paper presents a novel method to convert a grayscale image to a colored image for quality image analysis. The grayscale IP operations are very challenging and limited. The …","","https://scholar.google.com/scholar?q=related:4REfHtaGdOAJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
18,"T Ma, K Cheng, T Chai, S Prasad, D Zhao, J Li, ...","Mdcenet: Multi-dimensional cross-enhanced network for infrared small target detection",2024,"Infrared Physics & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1350449524003591","https://scholar.google.com/scholar?cites=13486989444726825745&as_sdt=2005&sciodt=2007&hl=en",5,"2025-12-30 10:15:01","","","","",,,,,18,18.00,3,7,1,"Infrared small target detection (IRSTD) poses a persistent challenge due to the limited proportion of target pixels and susceptibility to noise and clutter interference. To tackle these …","","https://scholar.google.com/scholar?q=related:EaNiXnFpK7sJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
18,"S Prasad, P Kumar, KP Sinha","A wireless dynamic gesture user interface for HCI using hand data glove",2014,"2014 Seventh International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6897148/","https://scholar.google.com/scholar?cites=11498302611148454677&as_sdt=2005&sciodt=2007&hl=en",38,"2025-12-30 10:15:01","","","","",,,,,18,1.64,6,3,11,"In this paper, DG5 hand data glove is used to design an intelligent and efficient human-computer interface to interact with VLC media player. It maps the static keyboard with …","","https://scholar.google.com/scholar?q=related:FTtz4U0tkp8J:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
19,"A Abraham, Y Zhang, S Prasad","Evacuation management framework towards smart city-wide intelligent emergency interactive response system",2024,"arXiv preprint arXiv:2403.07003","arxiv.org","https://arxiv.org/abs/2403.07003","https://scholar.google.com/scholar?cites=12911867547027486694&as_sdt=2005&sciodt=2007&hl=en",15,"2025-12-30 10:15:01","","","","",,,,,19,19.00,6,3,1,"A smart city solution toward future 6G network deployment allows small and medium sized enterprises (SMEs), industry, and government entities to connect with the infrastructures and …","https://arxiv.org/pdf/2403.07003","https://scholar.google.com/scholar?q=related:5rd3vx8rMLMJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
19,"TL Nwe, OZ Min, S Gopalakrishnan, ...","Improving 3d brain tumor segmentation with predict-refine mechanism using saliency and feature maps",2020,"… conference on image …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9190806/","https://scholar.google.com/scholar?cites=3350637686281745094&as_sdt=2005&sciodt=2007&hl=en",25,"2025-12-30 10:15:01","","","","",,,,,19,3.80,5,4,5,"This paper demonstrates the use of 3D Anisotropic Convolutional Neural Network (CNN) with predict-refine mechanism for 3D brain tumor segmentation. We propose two networks …","https://ieeexplore.ieee.org/iel7/9184803/9190635/09190806.pdf","https://scholar.google.com/scholar?q=related:xjLcJTnbfy4J:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
21,"D Lin, Y Li, Y Cheng, S Prasad, TL Nwe, S Dong, ...","Multi-view 3D object retrieval leveraging the aggregation of view and instance attentive features",2022,"Knowledge-Based …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950705122003549","https://scholar.google.com/scholar?cites=6865570680064849777&as_sdt=2005&sciodt=2007&hl=en",21,"2025-12-30 10:15:01","HTML","","","",,,,,21,7.00,3,7,3,"In multi-view 3D object retrieval tasks, it is pivotal to aggregate visual features extracted from multiple view images to generate a discriminative representation for a 3D object. The …","https://www.sciencedirect.com/science/article/pii/S0950705122003549","https://scholar.google.com/scholar?q=related:cTeafShoR18J:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
21,"T Chai, S Prasad, J Yan, Z Zhang","Contactless palmprint biometrics using DeepNet with dedicated assistant layers",2023,"The Visual Computer","Springer","https://link.springer.com/article/10.1007/s00371-022-02571-6","https://scholar.google.com/scholar?cites=11600039298148158777&as_sdt=2005&sciodt=2007&hl=en",22,"2025-12-30 10:15:01","HTML","10.1007/s00371-022-02571-6","","",,,,,21,10.50,5,4,2,"Palmprint biometrics has a broad application prospect owing to non-intrusiveness, ease of image acquisition and stable textural pattern. Hand-crafted approaches are vulnerable to …","https://link.springer.com/article/10.1007/s00371-022-02571-6","https://scholar.google.com/scholar?q=related:OU2xMkie-6AJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
22,"S Prasad, SK Peddoju, D Ghosh","Mobile plant species classification: a low computational aproach",2013,"2013 IEEE Second …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6707624/","https://scholar.google.com/scholar?cites=9430331230296959503&as_sdt=2005&sciodt=2007&hl=en",34,"2025-12-30 10:15:01","","","","",,,,,22,1.83,7,3,12,"In this paper a reduced shape and color feature extraction method is proposed for a mobile device based plant classification system. For scientists, botanists, farmers, and others plant …","https://ieeexplore.ieee.org/iel7/6695812/6707528/06707624.pdf","https://scholar.google.com/scholar?q=related:D2ofOEpE34IJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
23,"GK Verma, S Prasad, P Kumar","Handwritten Hindi character recognition using curvelet transform",2011,"International Conference on Information …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-19403-0_37","https://scholar.google.com/scholar?cites=2934028044636615958&as_sdt=2005&sciodt=2007&hl=en",32,"2025-12-30 10:15:01","","10.1007/978-3-642-19403-0_37","","",,,,,23,1.64,8,3,14,"In this paper, we proposed a new approach for Hindi character recognition using digital curvelet transform. Curvelet transform well approximate the curved singularities of images …","https://www.researchgate.net/profile/Gyanendra-Verma/publication/216673433_Handwritten_Hindi_Character_Recognition_Using_Curvelet_Transform/links/56893d2508ae051f9af74ecf/Handwritten-Hindi-Character-Recognition-Using-Curvelet-Transform.pdf","https://scholar.google.com/scholar?q=related:FnWZIfbCtygJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
25,"S Prasad, AWK Kong","Using object information for spotting text",2018,"Proceedings of the European …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ECCV_2018/html/Shitala_Prasad_Using_Object_Information_ECCV_2018_paper.html","https://scholar.google.com/scholar?cites=15672971487636557324&as_sdt=2005&sciodt=2007&hl=en",28,"2025-12-30 10:15:01","","","","",,,,,25,3.57,13,2,7,"Text spotting, also called text detection, is a challenging computer vision task because of cluttered backgrounds, diverse imaging environments, various text sizes and similarity …","http://openaccess.thecvf.com/content_ECCV_2018/papers/Shitala_Prasad_Using_Object_Information_ECCV_2018_paper.pdf","https://scholar.google.com/scholar?q=related:DA5nb4eUgdkJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
26,"KS Kumar, S Prasad, S Banwral, ...","Sports video summarization using priority curve algorithm",2010,"International Journal on …","researchgate.net","https://www.researchgate.net/profile/Shitala-Prasad/publication/50235173_Sports_Video_Summarization_using_Priority_Curve_Algorithm/links/5758098d08ae5c6549073f3d/Sports-Video-Summarization-using-Priority-Curve-Algorithm.pdf","https://scholar.google.com/scholar?cites=13600007101075625048&as_sdt=2005&sciodt=2007&hl=en",35,"2025-12-30 10:15:01","PDF","","","",,,,,26,1.73,7,4,15,"The noble technique, Video summarization is process to represent the content of video in compact manner. It is basically of two type's static video summary and dynamic video …","https://www.researchgate.net/profile/Shitala-Prasad/publication/50235173_Sports_Video_Summarization_using_Priority_Curve_Algorithm/links/5758098d08ae5c6549073f3d/Sports-Video-Summarization-using-Priority-Curve-Algorithm.pdf","https://scholar.google.com/scholar?q=related:WBRnCmfuvLwJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
27,"PP Singh, S Prasad, B Das, U Poddar, ...","Classification of diabetic patient data using machine learning techniques",2018,"… and Computer Systems …","Springer","https://link.springer.com/chapter/10.1007/978-981-10-7386-1_37","https://scholar.google.com/scholar?cites=14398558734716771472&as_sdt=2005&sciodt=2007&hl=en",26,"2025-12-30 10:15:01","","10.1007/978-981-10-7386-1_37","","",,,,,27,3.86,5,5,7,"Health care data are often huge and complex because it contains different attributes and also missing some values. Data mining techniques can be used to extract knowledge by …","","https://scholar.google.com/scholar?q=related:kBxk5OH00ccJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
31,"S Prasad, Y Li, D Lin, D Sheng","maskedfacenet: A progressive semi-supervised masked face detector",2021,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content/WACV2021/html/Prasad_maskedFaceNet_A_Progressive_Semi-Supervised_Masked_Face_Detector_WACV_2021_paper.html","https://scholar.google.com/scholar?cites=11301967196081389353&as_sdt=2005&sciodt=2007&hl=en",16,"2025-12-30 10:15:01","","","","",,,,,31,7.75,8,4,4,"To reduce the risk of infecting or being infected by the recent COVID-19 virus, wearing mask is enforced or recommended by many countries. AI based system for automatically detecting …","https://openaccess.thecvf.com/content/WACV2021/papers/Prasad_maskedFaceNet_A_Progressive_Semi-Supervised_Masked_Face_Detector_WACV_2021_paper.pdf","https://scholar.google.com/scholar?q=related:KX-M0Uin2JwJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
36,"K SusheelKumar, VB Semwal, S Prasad, ...","Generating 3D model using 2D images of an object",2011,"International Journal …","researchgate.net","https://www.researchgate.net/profile/Vijay_Semwal2/publication/236864678_Generating_3D_Model_Using_2D_Images_of_an_Object/data/616e0eb2b90c51266269e204/IJEST11-03-01-144.pdf","https://scholar.google.com/scholar?cites=5352973309183020750&as_sdt=2005&sciodt=2007&hl=en",27,"2025-12-30 10:15:01","PDF","","","",,,,,36,2.57,9,4,14,"In this paper we implemented 3D reconstruction is a process of regenerating 3D information of an object using its 2D images. It's been an important part of computer vision studies …","https://www.researchgate.net/profile/Vijay_Semwal2/publication/236864678_Generating_3D_Model_Using_2D_Images_of_an_Object/data/616e0eb2b90c51266269e204/IJEST11-03-01-144.pdf","https://scholar.google.com/scholar?q=related:zk4ACt2USUoJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
37,"D Lin, Y Li, S Prasad, TL Nwe, S Dong, ...","CAM-UNET: class activation MAP guided UNET with feedback refinement for defect segmentation",2020,"… conference on image …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9190900/","https://scholar.google.com/scholar?cites=13645503121099451256&as_sdt=2005&sciodt=2007&hl=en",13,"2025-12-30 10:15:01","","","","",,,,,37,7.40,6,6,5,"This paper tackles the task of defect segmentation by exploiting sufficient normal (defect-free) training images and limited annotated anomalous images. We propose a class …","https://ieeexplore.ieee.org/iel7/9184803/9190635/09190900.pdf","https://scholar.google.com/scholar?q=related:eOudqsqQXr0J:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
40,"T Chai, J Li, S Prasad, Q Lu, Z Zhang","Shape-driven lightweight CNN for finger-vein biometrics",2022,"Journal of Information Security and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214212622000886","https://scholar.google.com/scholar?cites=9902792256847225271&as_sdt=2005&sciodt=2007&hl=en",8,"2025-12-30 10:15:01","","","","",,,,,40,13.33,8,5,3,"Finger-vein recognition has been widely explored for biometrics security over the past two or three decade. Its size and characteristics against presentation attacks make it suitable for …","","https://scholar.google.com/scholar?q=related:tyHeIRfJbYkJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
40,"S Prasad, PS Kumar, D Ghosh","An efficient low vision plant leaf shape identification system for smart phones",2017,"Multimedia Tools and Applications","Springer","https://link.springer.com/article/10.1007/s11042-016-3309-2","https://scholar.google.com/scholar?cites=11197496225846934250&as_sdt=2005&sciodt=2007&hl=en",20,"2025-12-30 10:15:01","HTML","10.1007/s11042-016-3309-2","","",,,,,40,5.00,13,3,8,"In computer vision research, the first most important step is to represent the captured object into some mathematical transformed feature vector describing the proper shape, texture …","https://link.springer.com/article/10.1007/s11042-016-3309-2","https://scholar.google.com/scholar?q=related:6jpik31_ZZsJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
46,"S Prasad, P Kumar, R Hazra, A Kumar","Plant leaf disease detection using Gabor wavelet transform",2012,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-35380-2_44","https://scholar.google.com/scholar?cites=11120816074795716772&as_sdt=2005&sciodt=2007&hl=en",14,"2025-12-30 10:15:01","","10.1007/978-3-642-35380-2_44","","",,,,,46,3.54,12,4,13,"This paper explores a new dimension of pattern recognition to detect crop diseases based on Gabor Wavelet Transform. The first proposed plant biometric system consist three …","","https://scholar.google.com/scholar?q=related:pBCnpkwTVZoJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
47,"S Prasad, PP Singh","Medicinal plant leaf information extraction using deep features",2017,"TENCON 2017-2017 IEEE Region 10 …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8228324/","https://scholar.google.com/scholar?cites=10504918931804191462&as_sdt=2005&sciodt=2007&hl=en",11,"2025-12-30 10:15:01","","","","",,,,,47,5.88,24,2,8,"In today's digital world of ubiquitous and Internet of thinks, medicinal plant identification is a challenging but very useful task in computer vision (CV) helping agro-community to …","https://ieeexplore.ieee.org/iel7/8169968/8227816/08228324.pdf","https://scholar.google.com/scholar?q=related:5vp2bBz4yJEJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
47,"KS Kumar, S Prasad, PK Saroj, ...","Multiple cameras using real time object tracking for surveillance and security system",2010,"2010 3rd International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5698322/","https://scholar.google.com/scholar?cites=15834959818967798151&as_sdt=2005&sciodt=2007&hl=en",18,"2025-12-30 10:15:01","","","","",,,,,47,3.13,12,4,15,"In this paper we propose multiple cameras using real time tracking for surveillance and security system. It is extensively used in the research field of computer vision applications …","https://ieeexplore.ieee.org/iel5/5696799/5698278/05698322.pdf","https://scholar.google.com/scholar?q=related:h9Eo4g4UwdsJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
51,"D Lin, Y Li, S Prasad, TL Nwe, S Dong, ...","CAM-guided Multi-Path Decoding U-Net with Triplet Feature Regularization for defect detection and segmentation",2021,"Knowledge-Based Systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950705121005347","https://scholar.google.com/scholar?cites=9944988738325583152&as_sdt=2005&sciodt=2007&hl=en",6,"2025-12-30 10:15:01","HTML","","","",,,,,51,12.75,9,6,4,"Automated defect detection and segmentation from high-resolution industrial images is an essential and challenging task. In this paper, we design a novel CNN network called Class …","https://www.sciencedirect.com/science/article/pii/S0950705121005347","https://scholar.google.com/scholar?q=related:MBUoE5GyA4oJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
58,"T Chai, S Prasad, S Wang","Boosting palmprint identification with gender information using DeepNet",2019,"Future Generation Computer Systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167739X18331261","https://scholar.google.com/scholar?cites=13790598786904381570&as_sdt=2005&sciodt=2007&hl=en",7,"2025-12-30 10:15:01","","","","",,,,,58,9.67,19,3,6,"Palmprint has been found to possess distinct features for reliable person identification and gender classification. Traditionally, the palmprint-based recognition approaches often rely …","","https://scholar.google.com/scholar?q=related:glhe7YcMYr8J:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
64,"S Prasad, P Kumar, RC Tripathi","Plant leaf species identification using curvelet transform",2011,"2011 2nd International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6075212/","https://scholar.google.com/scholar?cites=16209268437773095029&as_sdt=2005&sciodt=2007&hl=en",12,"2025-12-30 10:15:01","","","","",,,,,64,4.57,21,3,14,"In this paper, a novel approach for feature extraction from natural image such as plant leaf is proposed for automated living plant species recognition useful for botanical students in their …","https://ieeexplore.ieee.org/iel5/6067545/6075092/06075212.pdf","https://scholar.google.com/scholar?q=related:dZBqhsPj8uAJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
68,"S Prasad, KM Kudiri, RC Tripathi","Relative sub-image based features for leaf recognition using support vector machine",2011,"Proceedings of the 2011 international …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1947940.1948012","https://scholar.google.com/scholar?cites=8045919101296562584&as_sdt=2005&sciodt=2007&hl=en",10,"2025-12-30 10:15:01","","10.1145/1947940.1948012","","",,,,,68,4.86,23,3,14,"In this paper, we extract our proposed RSC features from leaf images and use SVM classifier to implement an automated leaf recognition system for plant leaf identification and …","https://dl.acm.org/doi/pdf/10.1145/1947940.1948012","https://scholar.google.com/scholar?q=related:mNFPJMvYqG8J:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
69,"S Prasad, SK Peddoju, D Ghosh","Energy efficient mobile vision system for plant leaf disease identification",2014,"2014 IEEE Wireless …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6953083/","https://scholar.google.com/scholar?cites=2451326295866440512&as_sdt=2005&sciodt=2007&hl=en",9,"2025-12-30 10:15:01","","","","",,,,,69,6.27,23,3,11,"Close monitoring, proper control and management of plant diseases are essential in the efficient cultivation of crops. This paper presents a scheme that uses mobile phones for real …","https://ieeexplore.ieee.org/iel7/6923023/6951847/06953083.pdf","https://scholar.google.com/scholar?q=related:QHuxRUfcBCIJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
95,"S Prasad, SK Peddoju, D Ghosh","AgroMobile: a cloud-based framework for agriculturists on mobile platform",2013,"International Journal of …","researchgate.net","https://www.researchgate.net/profile/Shitala-Prasad/publication/270527342_AgroMobile_A_Cloud-Based_Framework_for_Agriculturists_on_Mobile_Platform/links/5758098e08ae04a1b6b9ab04/AgroMobile-A-Cloud-Based-Framework-for-Agriculturists-on-Mobile-Platform.pdf","https://scholar.google.com/scholar?cites=9794785646459205862&as_sdt=2005&sciodt=2007&hl=en",4,"2025-12-30 10:15:01","PDF","","","",,,,,95,7.92,32,3,12,"Today, use of mobile devices is very common by everyone, including the farmers. Introduction of Information and Communication Technologies (ICT) has seen a keen role in …","https://www.researchgate.net/profile/Shitala-Prasad/publication/270527342_AgroMobile_A_Cloud-Based_Framework_for_Agriculturists_on_Mobile_Platform/links/5758098e08ae04a1b6b9ab04/AgroMobile-A-Cloud-Based-Framework-for-Agriculturists-on-Mobile-Platform.pdf","https://scholar.google.com/scholar?q=related:5rhLhKYR7ocJ:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
105,"S Prasad, VK Singh, A Sapre","Handwriting analysis based on segmentation method for prediction of human personality using support vector machine",2010,"International Journal of Computer …","academia.edu","https://www.academia.edu/download/85427901/377706d4d8675ccc440d8c1da0d5f949ae0a.pdf","https://scholar.google.com/scholar?cites=13787007473266161833&as_sdt=2005&sciodt=2007&hl=en",3,"2025-12-30 10:15:01","PDF","","","",,,,,105,7.00,35,3,15,"Handwriting analysis is a method to predict personality of an author and to better understand the writer. Allograph and allograph combination analysis is a scientific method of writer …","https://www.academia.edu/download/85427901/377706d4d8675ccc440d8c1da0d5f949ae0a.pdf","https://scholar.google.com/scholar?q=related:qXivD0BKVb8J:scholar.google.com/&scioq=author:%22shitala+prasad%22&hl=en&as_sdt=2007"
